3;113.023;87.823;77.503;0.000;0.000;57.717;66.713;63.039;0.000;0.000;6
3;110.568;82.411;60.111;0.000;0.000;68.561;70.926;58.366;0.000;0.000;6
3;108.126;91.903;48.235;0.000;0.000;67.617;76.301;50.006;0.000;0.000;6
3;118.205;94.752;53.961;0.000;0.000;54.620;59.811;46.387;0.000;0.000;6
3;118.697;84.001;50.764;0.000;0.000;64.044;70.097;55.412;0.000;0.000;6
3;125.350;113.729;54.335;0.000;0.000;45.961;64.831;52.365;0.000;0.000;6
3;124.792;91.837;90.672;0.000;0.000;45.262;57.512;58.831;0.000;0.000;6
3;118.475;115.985;56.599;0.000;0.000;46.261;48.657;48.742;0.000;0.000;6
3;121.435;83.735;67.923;0.000;0.000;64.389;68.956;62.341;0.000;0.000;6
3;121.038;91.493;54.116;0.000;0.000;65.211;63.453;58.308;0.000;0.000;6
3;147.018;99.025;40.154;0.000;0.000;23.314;48.367;24.349;0.000;0.000;7
3;162.822;93.630;36.249;0.000;0.000;24.674;48.465;23.739;0.000;0.000;7
3;132.386;80.767;35.750;0.000;0.000;20.808;36.802;26.429;0.000;0.000;7
3;99.979;91.099;45.046;0.000;0.000;43.352;42.075;21.855;0.000;0.000;7
3;83.306;28.780;32.632;0.000;0.000;47.378;30.757;33.836;0.000;0.000;7
3;142.916;84.082;41.841;0.000;0.000;25.914;40.112;29.015;0.000;0.000;7
3;134.162;83.584;26.610;0.000;0.000;25.014;41.195;22.941;0.000;0.000;7
3;158.035;98.326;40.488;0.000;0.000;36.391;54.169;25.772;0.000;0.000;7
2;144.666;50.684;0.000;0.000;0.000;26.401;21.828;0.000;0.000;0.000;8
2;125.627;75.158;0.000;0.000;0.000;34.603;38.897;0.000;0.000;0.000;8
2;146.343;64.986;0.000;0.000;0.000;30.830;18.939;0.000;0.000;0.000;8
2;133.402;84.793;0.000;0.000;0.000;28.694;21.678;0.000;0.000;0.000;8
2;165.233;65.256;0.000;0.000;0.000;34.470;17.330;0.000;0.000;0.000;8
2;119.985;41.008;0.000;0.000;0.000;30.423;23.322;0.000;0.000;0.000;8
2;159.317;150.521;0.000;0.000;0.000;37.867;30.254;0.000;0.000;0.000;8
2;159.136;81.201;0.000;0.000;0.000;31.840;51.020;0.000;0.000;0.000;9
2;139.725;87.245;0.000;0.000;0.000;34.681;56.951;0.000;0.000;0.000;9
2;148.836;77.879;0.000;0.000;0.000;29.695;50.202;0.000;0.000;0.000;9
2;146.327;93.322;0.000;0.000;0.000;32.035;48.766;0.000;0.000;0.000;9
2;139.009;76.616;0.000;0.000;0.000;27.849;41.983;0.000;0.000;0.000;9
2;135.252;81.832;0.000;0.000;0.000;28.434;46.529;0.000;0.000;0.000;9
2;145.779;75.636;0.000;0.000;0.000;28.294;52.122;0.000;0.000;0.000;9
2;133.887;75.092;0.000;0.000;0.000;33.741;55.371;0.000;0.000;0.000;9
2;138.173;81.940;0.000;0.000;0.000;30.953;42.561;0.000;0.000;0.000;9
2;153.120;84.974;0.000;0.000;0.000;33.846;52.774;0.000;0.000;0.000;9
2;163.729;107.817;0.000;0.000;0.000;38.279;37.346;0.000;0.000;0.000;9
2;130.586;73.156;0.000;0.000;0.000;32.885;51.605;0.000;0.000;0.000;9
2;145.182;61.079;0.000;0.000;0.000;30.198;39.765;0.000;0.000;0.000;9
2;158.585;96.653;0.000;0.000;0.000;34.666;48.592;0.000;0.000;0.000;9
2;125.037;79.302;0.000;0.000;0.000;40.381;53.235;0.000;0.000;0.000;9
2;144.813;92.872;0.000;0.000;0.000;38.146;41.260;0.000;0.000;0.000;9
2;160.095;92.690;0.000;0.000;0.000;40.449;55.681;0.000;0.000;0.000;9
2;141.797;74.687;0.000;0.000;0.000;33.964;63.224;0.000;0.000;0.000;9
2;138.218;75.534;0.000;0.000;0.000;37.710;64.215;0.000;0.000;0.000;9
2;173.390;99.398;0.000;0.000;0.000;39.180;54.617;0.000;0.000;0.000;9
1;70.691;0.000;0.000;0.000;0.000;42.475;0.000;0.000;0.000;0.000;10
1;68.352;0.000;0.000;0.000;0.000;34.022;0.000;0.000;0.000;0.000;10
1;66.822;0.000;0.000;0.000;0.000;35.800;0.000;0.000;0.000;0.000;10
1;74.652;0.000;0.000;0.000;0.000;29.727;0.000;0.000;0.000;0.000;10
1;50.646;0.000;0.000;0.000;0.000;24.329;0.000;0.000;0.000;0.000;10
1;71.739;0.000;0.000;0.000;0.000;24.371;0.000;0.000;0.000;0.000;10
1;71.594;0.000;0.000;0.000;0.000;35.557;0.000;0.000;0.000;0.000;10
1;70.389;0.000;0.000;0.000;0.000;37.026;0.000;0.000;0.000;0.000;10
1;73.223;0.000;0.000;0.000;0.000;33.462;0.000;0.000;0.000;0.000;10
1;61.164;0.000;0.000;0.000;0.000;33.934;0.000;0.000;0.000;0.000;10
1;65.539;0.000;0.000;0.000;0.000;32.648;0.000;0.000;0.000;0.000;10
1;80.657;0.000;0.000;0.000;0.000;26.914;0.000;0.000;0.000;0.000;10
1;80.462;0.000;0.000;0.000;0.000;21.633;0.000;0.000;0.000;0.000;10
1;77.191;0.000;0.000;0.000;0.000;24.969;0.000;0.000;0.000;0.000;10
